<name2> <name6> <name4> <name1>	<name2> <name6> <name4> <name1> into default name space .
else :	if not ,
<name6> <name4> <name3> <name2> :	<name6> <name4> <name3> <name2> ,
<name3> = <name4> ( <name5> . LANGUAGE_CODE )	call the function <name4> with an argument <name5> .LANGUAGE_CODE , substitute the result for <name3> .
<name4> = getattr ( <name2> , <name3> ) ( <name1> )	get <name3> attribute of the object <name2> , call the <name4> with an argument <name1> , substitute the <name4> for <name4> .
<name6> isinstance ( <name5> , <name2> ) :	<name6> <name5> is an instance of <name2> ,
<name1> <name5> ( <name2> )	call the function <name5> with an argument <name2> , <name1> it .
<name5> <name2>	<name5> <name2> .
def <name3> ( <name5> ) :	define the function <name3> with an argument <name5> .
<name6> <name4> ( <name3> , <val5>   )	call the function <name4> with 2 arguments : <name3> and string <val5> , <name6> the result .
<name2> <name3> . PY3 :	<name2> <name3> .PY3 is true ,
<name6> = <name2>	substitute <name2> for <name6> .
else :	if not ,
def <name6> ( <name3> ) :	define the function <name6> with an argument <name3> .
<name2> <name5> ( <name4> , <val1>   )	call the function <name5> with 2 arguments : <name4> and string <val1> , <name2> the result .
def <name3> ( <name2> , <name1> ) :	define the function <name3> with 2 arguments : <name2> and <name1> .
"<name4> = ""%s%s%s"" % ( <name6> , <name3> , <name1> )"	convert to strings and concatenate <name6> , <name3> and <name1> , substitute the result for <name4> .
<name3> = <name4> ( <name6> )	call the function <name4> with an argument <name6> , substitute the <name3> for <name3> .
<name1> <name6> <name2> <name4> :	<name1> <name6> is contained <name2> <name4> ,
<name2> = <name6> ( <name4> )	call the function <name6> with an argument <name4> , return the <name2> .
<name6> <name1>	<name6> <name1> .
def gettext_noop ( message ) :	define the function locale with an argument locale .
<name1> <name4>	<name1> <name4> .
def <name5> ( <name3> , <name2> , <name6> , <name4> ) :	define the function <name5> with 4 arguments : <name3> , <name2> , <name6> and <name4> .
<name2> <name6>	use <name2> variable <name6> .
<name6> = getattr ( <name4> , <val2> , <name3> )	get <val2> attribute of the <name4> object , if it exists substitute it for <name6> , if not <name6> is <name3> .
<name6> <name1> <name4> <name5> <name3> :	<name6> <name1> <name4> <name5> <name3> ,
<name2> getattr ( <name4> , <name3> ) ( <name5> , <name6> , <name1> )	get <name3> attribute of the <name4> object , call the result with 3 arguments : <name5> , <name6> and <name1> , <name2> the result .
<name3> <name5> <name6> <name1> :	<name3> <name5> <name6> <name1> ,
<name4> = <name5> ( <name1> . LANGUAGE_CODE )	call the function <name5> with an argument <name1> .LANGUAGE_CODE , substitute the result for <name4> .
<name1> getattr ( <name4> , <name2> ) ( <name5> , <name3> , <name6> )	get <name2> attribute of the <name4> object , call the result with 3 arguments : <name5> , <name3> and <name6> , <name1> the result .
def <name4> ( <name1> , <name2> , <name3> ) :	define the function <name4> with 3 arguments : <name1> , <name2> and <name3> .
<name5> <name3> ( <name1> , <name2> , <name4> , <val6>   )	call the function <name3> with 3 arguments : <name1> , <name2> , <name4> and string <val6> , <name5> the result .
<name3> <name4> . PY3 :	<name3> <name4> .PY3 is true ,
<name3> = <name6>	substitute <name6> for <name3> .
else :	if not ,
def <name1> ( <name5> , <name6> , <name3> ) :	define the function <name1> with 3 arguments : <name5> , <name6> and <name3> .
<name5> <name6> ( <name2> , <name3> , <name1> , 'ungettext'   )	call the function <name6> with 3 arguments : <name2> , <name3> , <name1> and string 'ngettext' , <name5> the result .
def <name3> ( <name6> , <name2> , <name4> , <name1> ) :	define the function <name3> with 4 arguments : <name6> , <name2> , <name4> and <name1> .
"<name2> = ( ""%s%s%s"" % ( <name3> , <name1> , <name5> ) , ""%s%s%s"" % ( <name3> , <name1> , plural ) , number )"	<name2> is a tuple containing 2 elements : string created by concatenating <name3> , <name1> and <name5> ,
<name1> = <name5> ( * <name3> )	string created by concatenating context , CONTEXT_SEPARATOR and plural and number . call the function <name5> with unpacked dictionary <name3> , substitute the <name1> for <name1> .
<name5> <name4> <name3> <name6> :	<name5> <name4> is contained <name3> <name6> ,
<name3> = <name2> ( <name4> , <name6> , <name1> )	call the function <name2> with 3 arguments : <name4> , <name6> and <name1> , substitute the <name3> for <name3> .
<name3> <name6>	<name3> <name6> .
def <name4> ( ) :	define the function <name4> .
globalpath = os . path . join ( os . path . dirname ( upath ( <name4> . modules [ <name2> . __module__ ] . <name3> ) ) , 'locale'   )	get the value under the <name2> .__module__ key of the <name4> .modules dictionary , use its <name3> field as an argument ,
<name3> [ <name1> ] + <name6> ( <name5> . LOCALE_PATHS )	for the call to the function upath , get the directory name of the resulting system path , join the result and string 'locale' , into a valid file path , substitute it for <name1> . append <name5> .LOCALE_PATHS converted into a <name6> to a <name6> containing an element <name1> , <name3> it .
@  <name3> . <name3> ( <name2> = <val1> )	decorator function <name3> .lru_cache with an argument <name2> set to integer <val1> .
def <name2> ( <name3> ) :	define the function <name2> with an argument <name3> .
<name4> not <name6> . search ( <name5> ) :	call the method <name6> .search with an argument <name5> , <name4> it evaluates to false ,
<name5> <name3>	<name5> boolean <name3> .
<name6> <name5> in <name3> ( ) :	call the function <name3> , <name6> every <name5> is the result ,
if <name1> . find ( <val5>   , <name6> , [ to_locale ( lang_code ) ] ) is not None :	call the method <name1> .find with 3 arguments : string <val5> , <name6> and list with an element : result of the function ,
<name4> <name1>	to_locale called with an argument lang_code , if the result is not None , <name4> boolean <name1> .
<name2> <name1>	<name2> boolean <name1> .
@  <name4> . <name4> ( <name6> = <val3> )	decorator function <name4> .lru_cache with an argument <name6> set to integer <val3> .
def <name6> ( <name3> , <name1> = <name5> ) :	define the function <name6> with 2 arguments : <name3> and <name1> set to boolean <name5> .
<name2> <name5>	use <name2> variable <name5> .
<name2> <name6> <name1> <name4> :	<name2> <name6> <name1> <name4> ,
<name3> = <name4> ( <name2> . LANGUAGES )	<name3> is an instance of <name4> class , created with an argument <name2> .LANGUAGES .
<name6> <name4> :	<name6> <name4> is true ,
<name3> = <name1> . <name2> ( <name6> )	<name2> the value under the <name6> key of the <name1> dictionary , substitute it for <name3> .
<name5> <name4> <name2> <name6> <name1> <name3> <name5> <name6> <name1> :	<name5> <name4> is <name2> contained <name6> <name1> <name3> <name5> is contained <name6> <name1> ,
<name1> <name3>	<name1> <name3> .
<name4> = <name6> . <name3> ( <val5>   ) [ 0 ]	<name3> <name6> by <val5> , substitute the first element of the result for <name4> .
<name6> <name5> <name2> ( <name1> , <name4> ) :	<name6> every <name5> <name2> tuple with 2 elements : <name1> and <name4> ,
<name5> <name6> <name2> <name1> <name3> <name4> ( <name6> ) :	<name5> <name6> is contained <name2> <name1> <name3> call to the function <name4> with an argument <name6> evaluates to true ,
<name2> <name4>	<name2> <name4> .
<name4> not <name2> :	<name4> <name2> is false ,
<name3> <name4> <name2> <name1> :	<name3> every <name4> <name2> <name1> ,
<name3> <name6> . startswith ( <name2> + <val1>   ) :	append <val1> to <name2> , <name3> <name6> starts with it ,
<name3> <name1>	<name3> <name1> .
<name6> <name1> ( <name3> )	<name6> an <name1> with an argument <name3> .
def <name4> ( <name5> , <name1> = <name2> ) :	define the function <name4> with 2 arguments : <name5> and <name1> set to boolean <name2> .
<name6> = <name5> . match ( <name4> )	call the function <name5> .match with an argument <name4> , substitute it for <name6> .
<name2> not <name1> :	<name2> <name1> is false ,
<name4> <name2>	<name4> <name2> .
<name6> = <name2> . group ( <val3> )	call the method <name2> .group with an argument integer <val3> , substitute the result for <name6> .
<name6> :	<name6> ,
<name1> <name5> ( <name3> , <name2> = <name2> )	call the function <name5> with 2 arguments : <name3> and <name2> set to <name2> , <name1> the result .
except <name3> :	if <name3> exception is caught ,
<name3> <name1>	<name3> <name1> .
def <name3> ( <name1> , <name2> = <name5> ) :	define the function <name3> with 2 arguments : <name1> and <name2> set to boolean <name5> .
<name6> <name3>	use <name6> variable <name3> .
<name4> <name3> <name2> <name1> :	<name4> <name3> <name2> <name1> ,
<name5> = <name4> ( <name3> . LANGUAGES )	<name5> is an instance of <name4> class , created with an argument <name3> .LANGUAGES .
<name4> <name5> :	<name4> <name5> is true ,
<name3> = <name2> ( <name4> . path_info )	call the function <name2> with an argument <name4> .path_info , substitute it for <name3> .
<name5> <name2> <name4> <name1> <name6> :	<name5> <name2> <name4> <name1> <name6> ,
<name6> <name2>	<name6> <name2> .
<name6> hasattr ( <name1> , <val2>   ) :	<name6> <name1> has an attribute <val2> ,
<name3> = <name6> . session . <name4> ( <name5> )	<name4> the value under the <name5> key of the <name6> .session dictionary , substitute it for <name3> .
<name2> <name5> <name4> <name6> <name3> <name5> <name1> <name2> <name5> <name3> <name4> ( <name5> ) :	<name2> <name5> <name1> contained <name4> <name6> <name3> <name5> <name1> <name2> <name5> <name3> result of the function <name4> ,
<name1> <name2>	called with an argument <name2> is true , <name1> <name2> .
<name5> = <name6> . COOKIES . <name2> ( <name4> . LANGUAGE_COOKIE_NAME )	<name2> the value under the <name4> .LANGUAGE_COOKIE_NAME key of the <name6> .COOKIES dictionary , substitute it for <name5> .
<name6> :	<name6> ,
<name5> <name2> ( <name3> )	call the function <name2> with an argument <name3> , <name5> the result .
except <name3> :	if <name3> exception is caught ,
pass	do nothing .
<name3> = <name2> . META . <name5> ( <val1>   , ''   )	<name5> the value under the <val1> key of the <name2> .META dictionary , if it exists substitute it for <name3> ,
<name3> <name1> , <name2> <name6> <name5> ( <name4> ) :	if not <name4> is an empty string . call the function <name5> with an argument <name4> , <name3> every <name1> and <name2> <name6> the result ,
<name3> <name1> == <val6>   :	<name3> <name1> equals <val6> ,
<name5>	<name5> from the loop execution .
<name6> not <name3> . search ( <name5> ) :	call the method <name3> .search with an argument <name5> , <name6> it evaluates to false ,
continue	skip this loop iteration .
<name2> :	<name2> ,
<name3> <name5> ( <name6> )	call the function <name5> with an argument <name6> , <name3> the result .
except <name3> :	if <name3> exception is caught ,
continue	skip this loop iteration .
<name3> :	<name3> ,
<name2> <name3> ( <name5> . LANGUAGE_CODE )	call the function <name3> with an argument <name5> .LANGUAGE_CODE , <name2> the result .
except <name5> :	if <name5> exception is caught ,
<name4> <name1> . LANGUAGE_CODE	<name4> <name1> .LANGUAGE_CODE .
\ <name5> = <name1> . compile ( r <val2>   ) \	\ call the function <name1> .compile with an argument raw string <val2> , substitute it for <name5> . \
def <name1> ( <name2> , <name6> ) :	define the function <name1> with 2 arguments : <name2> and <name6> .
<name4> <name6> . sub ( <name3> , <name5> )	call the method <name6> .sub with 2 arguments : <name3> and <name5> , <name4> the result .
"\ <name4> = <name6> . compile ( r """" <val1> [ ^ <val2> ) | ( ? : <val5> ] * ?' ) ) \\ <name3> * """" ""  ) \"	"\ call the function <name6> .compile with an argument raw string <val1> [ ^ <val2> ) | ( ? : <val5> ] * ?' ) ) \\ <name3> * "" , substitute the result for <name4> . \"
"\ <name3> = <name2> . compile ( r """" <val1> [ ^ <val6> ) | ( ? : <val4> ] * ? <val5> [ ^ <val3> ) ) ) ?\\ <name2> * """" ""  ) \"	"\ call the function <name2> .compile with an argument string <val1> [ ^ <val6> ) | ( ? : <val4> ] * ? <val5> [ ^ <val3> ) ) ) ?\\ <name2> * "" , substitute the result for <name3> . \"
"\ block_re = <name4> . compile ( r """" <val1> [ ^ <val3> ) | ( ? : <val5> ] * ?' ) ) ) ? ( ? : \\ <name2> + |$ ) """" ""  ) \"	"\ call the function <name4> .compile with an argument raw string <val1> [ ^ <val3> ) | ( ? : <val5> ] * ?' ) ) ) ? ( ? : \\ <name2> + |$ ) "" , \"
